online_order,book_table,rate,votes,rest_type,dish_liked,cuisines,cost,listed_intype,listed_incity,Latitude,Longitude
Yes,No,4.1,399,"Dessert Parlor, Cafe","Waffles, Hot Chocolate, Brownie, Pizza, Coffee, Pancakes, Pasta","Desserts, Cafe, Italian, Beverages",700.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,No,4.1,98,Cafe,"Tea, Sandwiches, Coffee, French Fries, Cheese Sandwich, Hot Chocolate","Cafe, Continental, American, Beverages",500.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,No,3.9,224,Casual Dining,"Momos, Manchow Soup, Fish, Clear Soup, Chop Suey, Hakka Noodles","Chinese, Thai, Seafood",600.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,No,2.6,254,Casual Dining,"Vegetable Biryani, Hyderabadi Biryani, Paneer Tikka, Raita, Basmati Rice, Chicken Biryani, Dum Biryani","North Indian, Chinese",1050.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,No,4.2,386,Quick Bites,"Burgers, Fries, Peri Peri Chicken Salad, Jumbo Royale Burger, Salads, Rolls, Chicken Peri Peri Wrap","Burger, Fast Food",500.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
No,Yes,3.9,300,Casual Dining,"Chilli Chicken, Chicken Tikka, Butter Naan, Roti","Andhra, Chinese, North Indian",750.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,No,3.9,64,"Dessert Parlor, Bakery","Pizza, Hot Chocolate, Sizzler Brownie, Chocolate Truffle","Desserts, Bakery, Beverages",600.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,Yes,4.1,840,Cafe,"Pancakes, Steak, Mocktails, Burgers, Wings, Paneer Pizza, Wood Fire Pizza","Cafe, Italian, Pizza, Beverages, Desserts",800.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,No,4.0,3128,Casual Dining,"Alfam Chicken, Ghee Rice, Chicken Curry, Mutton Biryani, Chicken Grill, Shawarma, Fruit Salad","North Indian, Mughlai, South Indian, Chinese",750.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,No,4.0,91,Quick Bites,"Burgers, Fries, Chicken Wrap","Burger, Fast Food",500.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,No,3.7,145,Casual Dining,"Thali, Bati Churma, Dal Tadka, Panneer Butter Masala, Chole Bhature, Gatte Ki Subzi, Tawa Roti","Rajasthani, North Indian, Chinese",600.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,Yes,4.2,1196,"Pub, Casual Dining","Beer, Cocktails, Prawn Ghee Roast, Bbq Chicken Pizza, Chicken Nachos, Appam, Chicken Steak","Finger Food, Continental, Italian, Salad",1400.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,No,4.0,89,Quick Bites,"Cheese Sandwiches, Cheese Sandwich, Chocolate Sandwich, Chicken Sandwich, Chocolate Sandwiches, French Fries, Teriyaki Chicken",Fast Food,200.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
No,No,4.0,55,Mess,"Filter Coffee, Masala Dosa, Vada","South Indian, Coffee",400.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,Yes,3.6,104,Cafe,"Burgers, Spaghetti, Beef Burger, Cheesecake, Steak, Chicken Burger, Pasta","Continental, Burger, Cafe, Steak",800.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,No,4.0,96,Beverage Shop,"Milk Shake, Brownie, Belgium Chocolate",Beverages,400.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,No,3.9,375,Quick Bites,Chicken Biryani,"Andhra, Biryani, South Indian, Chinese",400.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,Yes,3.9,293,Casual Dining,"Poricha Kozhi, Brain Fry, Fry Prawns, Mutton Sukha, Paratha, Dum Biryani, Chicken Sukha","Seafood, Biryani, South Indian, Chettinad",900.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,No,3.8,31,Food Court,"Waffles, Mocha Waffle","Desserts, Beverages",300.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,No,3.6,147,Casual Dining,"Rolls, Chicken Roll, Biryani, Panneer Butter Masala, Ghee Rice, Rumali Roti","North Indian, Chinese, Seafood, Rolls",700.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,No,4.0,398,Casual Dining,"Chicken Sizzler, Brownie, Sea Food, Veg Shashlik, Steak, Veg Sizzler, Custard","American, Continental, Fast Food, Steak",1500.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,No,3.8,69,Quick Bites,"Paratha, Kheer, Thali, Roti, Rajma, Paneer Chatpata",North Indian,300.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,No,4.3,191,Cafe,"Brownie, Fries, English Breakfast, Cinnamon Roll, Brewed Coffee, Wings, Cappuccino","Cafe, Bakery, French, Jewish, Sandwich, Vegan, Coffee",700.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,No,4.0,469,Casual Dining,"Lemon Chicken, Vegetable Biryani","Andhra, North Indian, Chinese, Biryani",550.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,No,3.7,118,Quick Bites,"Fries, Malgoum Shawarma",Arabian,300.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
No,No,4.0,83,Quick Bites,"Mutton Biryani, Rolls, Chicken Roll","North Indian, Kebab",500.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,No,3.9,191,Casual Dining,"Shawarma, Chicken Grill, Tandoori Chicken, Chicken Curry, Butter Chicken, Kheer, Keema Naan","North Indian, Mughlai, Chinese",650.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,Yes,3.7,83,Casual Dining,"Fish Curry, Fish Thali","Andhra, Chinese, North Indian, Seafood",800.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,No,3.3,58,Quick Bites,"Rolls, French Fries, Paratha","Rolls, Chinese",300.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,No,3.7,301,Casual Dining,Hyderabadi Biryani,"Biryani, Hyderabadi, Chinese",750.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
No,No,3.9,47,Quick Bites,"Chole Bhature, Chaat, Jalebi, Kulfi, Rasgulla","North Indian, South Indian, Chinese, Street Food, Mithai",500.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,Yes,4.1,448,Casual Dining,"Noodles, Momos, Bbq Pork, Honey Chilli Potatoes, Wonton, Pork Momo, Sweet Corn Soup","Chinese, Thai, Momos",500.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,No,3.3,351,Mess,"Chicken Fry, Masala Prawn","Andhra, South Indian, Biryani",350.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,No,3.7,86,Quick Bites,"Burrito Bowl, Tacos, Salad, Salads, Steak, Lemonade, Fish",Mexican,400.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,Yes,3.5,131,Casual Dining,Pizza,"North Indian, Fast Food, Beverages",1000.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,No,3.8,306,Quick Bites,Shawarma,"Rolls, Fast Food, Biryani",400.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,Yes,4.4,2589,"Casual Dining, Cafe","Roast Chicken Pizza, Ricotta Ravioli, Pasta, Berryblast, Paneer Tikka Pizza, Barbeque Chicken Pizza, Mocktails","Pizza, Cafe, Italian",600.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,No,3.7,600,Casual Dining,"Butter Naan, Hyderabadi Biryani, Tandoori Chicken, Butter Chicken, Chicken Dum Biryani, Vegetable Biryani, Chicken Boneless Biryani","Andhra, North Indian, Biryani, Beverages",600.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,No,3.6,92,Quick Bites,"Shawarma, Alpham Chicken, Chicken Grill","Arabian, Mughlai, Chinese, Kebab, Fast Food",400.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,No,3.7,209,Casual Dining,"Fish Curry, Buttermilk, Appam, Neer Dosa, Chicken Stew, Chicken Curry, Egg Roast","Kerala, Seafood, South Indian, North Indian, Chinese",600.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,No,3.8,80,Casual Dining,"Noodles, Momos",Chinese,750.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
No,Yes,4.4,1099,"Casual Dining, Bar","Pasta, Mutton Seekh, Fish, Prawn Curry, Pizza, Papdi Chaat, Salad","North Indian, BBQ",1400.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,No,4.1,498,Quick Bites,"Chaat, Pav Bhaji, Paratha, Lassi, Panipuri, Dahipuri, Bhel Puri","Street Food, North Indian",250.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,No,3.9,283,Quick Bites,"Chaat, Paratha, Vada Pav, Dal Makhani, Paneer Bhurji, Rabri, Kulcha","North Indian, Fast Food, Street Food",250.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,No,2.8,100,Food Court,"Pasta, Schezwan Chicken, Burgers, Garlic Bread, Paneer Steak, Schezwan Sizzler","Continental, North Indian, Chinese, Steak",800.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,No,3.8,48,"Sweet Shop, Quick Bites","Dabeli, Vada Pav, Dhokla, Farsan, Samosa, Jalebi","Mithai, Street Food",150.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,No,4.2,533,Casual Dining,"Vegetable Biryani, Hyderabadi Biryani, Chicken Dum Biryani, Raita, Chicken Boneless Biryani, Mutton Biryani, Paneer Biryani","Mughlai, Biryani, North Indian",800.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,No,3.8,185,Quick Bites,"Mutton Biryani, Donne Biryani, Mutton Fry, Chicken Guntur, Chicken Biryani",Biryani,250.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,Yes,4.5,1013,Casual Dining,"Noodles, Jumbo Prawns, Lunch Buffet, Crispy Corn, Chicken Dim Sum, Brownie, Sea Food","Chinese, Momos",1100.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
No,No,4.3,259,Dessert Parlor,"Custard Apple, Watermelon Ice Cream","Ice Cream, Beverages",200.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,Yes,4.1,229,Casual Dining,"Neer Dosa, Roast Pork, Fish, Sea Food, Biryani, Ghee Rice, Caramel Custard","Konkan, Mangalorean, Seafood",550.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,No,3.8,232,Casual Dining,"Chicken Kebab, Biryani, Masala Tikka, Chicken Tikka","North Indian, Chinese",500.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,No,3.9,240,Casual Dining,"Mutton Biryani, Lemon Tea, Chicken Dry Fry, Kerala Style Biryani, Malabari Biryani, Lemon Chicken, Biryani Combo",Biryani,600.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,No,3.3,145,Casual Dining,"Noodles, Chowmein, Chicken Lollipop, Manchow Soup","Chinese, Thai, Momos, Vietnamese",900.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,No,3.7,71,Casual Dining,Mutton Biryani,"Andhra, South Indian, North Indian",450.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,No,4.0,72,Casual Dining,"Sea Food, Fish Thali, Neer Dosa","Mangalorean, Seafood",400.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,No,3.7,214,Casual Dining,"Shawarma, Al Faham Chicken, Noodles, Mutton Chops, Chicken Grill, Sweet Lassi, Biryani","Arabian, North Indian, Chinese, Beverages",700.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,No,3.9,186,Quick Bites,"Chicken Momo, Chilli Pork, Chicken Thukpa, Noodles, Manchow Soup, Pork Momo, Veg Momos","Chinese, Momos",500.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,No,3.5,119,Casual Dining,"Biryani, Raita","Biryani, Kebab",750.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,No,3.8,289,Casual Dining,"Mutton Biryani, Ghee Rice, Butter Chicken, Dal Tadka, Naan, Paya Soup, Bheja Fry","Biryani, North Indian, Mughlai",600.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,No,2.7,227,Casual Dining,"Fish, Chicken Biryani, Butter Naan, Dal Makhani, Fries, Hyderabadi Chicken, Vegetable Biryani","Chinese, North Indian, Continental",750.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,No,2.8,234,Casual Dining,"Chop Suey, Spring Roll, Sweet Corn Soup, Chowmein, Basil Chicken, American Chopsuey, Diced Chicken",Chinese,700.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,No,4.0,120,"Dessert Parlor, Beverage Shop","Kulfi, Sweet Lassi, Pineapple Lassi, Rose Faluda","Beverages, Desserts, Juices",150.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,No,3.5,312,Casual Dining,"Mutton Biryani, Jeera Rice, Chicken Sholay, Chicken Biryani, Mutton Chops, Kheer, Phirni","Mughlai, North Indian, Chinese",700.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,Yes,3.9,321,Casual Dining,"Andhra Thali, Veg Thali, Chicken Biryani, Kodi Pulao, Mutton Soup, Ulavacharu Mutton Biryani, Lassi","Andhra, Biryani, Seafood, North Indian",750.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,No,3.7,73,"Cafe, Quick Bites","Chicken Burger, Pasta, Hash Brown, Noodles","Cafe, Continental, Chinese, Momos",500.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,No,3.9,39,Quick Bites,"Burgers, Lamb Burger, Sandwiches, Brownie, Churros, Hot Dog, Chocolate Cake","Beverages, Fast Food, Bakery",300.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,No,4.0,209,Quick Bites,"Pork Thali, Chicken Curry, Prawn Curry, Momos, Pork Fry, Smoked Pork, Salad","Naga, Goan, Seafood, Chinese",550.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,No,4.1,174,Dessert Parlor,"Ice Cream Roll, Rolls, Chocolate Ball, Oreo Overload, Fries, Choco Chip Cookies, Mango Roll","Ice Cream, Beverages, Fast Food",500.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,No,3.8,173,Quick Bites,"Chicken Biryani, Chicken Samosa, Hyderabadi Biryani, Kheer, Mutton Biryani",Biryani,300.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,Yes,4.4,2329,"Microbrewery, Casual Dining","Pizza, Beef Chilli, Craft Beer, Apple Crumble, Pork Chilli, Chips, Wheat Beer","American, South Indian, Thai, Pizza, Italian",1400.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,No,4.4,203,Casual Dining,"Sushi, Mocktails, Maki Roll, Salad, Dynamite Roll, Scallops, Set Menu","Asian, Chinese, Japanese, BBQ",800.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,Yes,4.3,496,"Cafe, Quick Bites","Burgers, Popcorn, Pancakes, Brownie, Nachos, Pasta, Terminator Burger","Cafe, Burger, Italian, Desserts",800.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,No,3.9,358,Casual Dining,"Kheer, Butter Chicken, Kebab Manchurian, Raita, Rolls, Chicken Rara, Brain Pepper Fry","North Indian, Mughlai, Biryani, Rolls",650.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,Yes,4.3,473,Casual Dining,"Pandi Curry, Tender Coconut Pudding, Chocolate Mousse, Ghee Rice, Pork Curry, Bella Coffee, Chicken Curry",South Indian,750.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,Yes,4.5,418,Casual Dining,"Khau Suey, Ravioli, Pork Ribs, Basil Pannacotta, Tender Coconut Ice Cream, Mocktails, Sushi","Asian, European, Italian, Korean, Malaysian, Thai, Vietnamese, Chinese",1200.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,No,3.9,219,Casual Dining,"Sea Food, Andhra Meal, Mutton Biryani, Mutton Chops, Butter Naan, Noodles, Brownie","Andhra, North Indian, Chinese",600.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
No,Yes,4.3,416,"Microbrewery, Casual Dining","Pork Tonkatsu, Mocktails, Ginger Pork, Craft Beer, Wheat Beer, Falafel Burger, Brewed Beer",European,1800.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
No,No,3.8,110,"Casual Dining, Cafe","Burgers, Pasta, Hot Dog, Mashed Potato, Plum Cake, Sunday Brunch, Cheesecake","North Indian, Chinese, Cafe, Desserts",700.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,No,3.8,98,Casual Dining,"Hakka Noodles, Pork Momo, Veg Momos, Chicken Manchurian, Chicken Momo, Chop Suey, Chilli Chicken","Chinese, Momos",500.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,No,4.0,175,Quick Bites,"Fish, Mutton Kasha, Mutton Curry, Mutton Kosha, Mutton Thali, Doi Katla, Aalo Bhaja","Bengali, Seafood",400.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,No,3.6,519,Casual Dining,"Rolls, Mutton Biryani, Jumbo Chicken Roll, Butter Chicken, Kheer, Tangdi Kabab, Tandoori Chicken","North Indian, Mughlai, Rolls, Fast Food",600.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,No,3.9,93,Quick Bites,"Fish Fry, Chicken Curry, Duck Roast, Kerala Style Biryani","North Indian, Kerala, Chinese",400.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,No,4.1,274,Cafe,"Club Sandwich, Burgers, Basil Chicken, Pasta, Sandwiches, Mojito, Fries","Cafe, Continental, North Indian",900.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,No,3.7,220,Quick Bites,Biryani,"Biryani, Kebab",400.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,Yes,4.0,667,Casual Dining,"Tikka, Biryani, Salad, Pasta, Masala Papad, Palak Paneer, Garlic Naan","North Indian, Continental, Chinese, Mexican, Italian",700.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,No,4.1,155,Casual Dining,"Chicken Manchow Soup, Hunan Chicken, Hakka Noodles, Momos, Prawn, Spring Roll, Crabmeat Soup","Chinese, Momos",1100.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,No,3.9,41,Quick Bites,Burgers,"Burger, BBQ",550.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,No,4.1,201,Casual Dining,"Sea Food, Prawn Ghee Roast, Fish Curry, Neer Dosa, Murgh Ghee Roast, Chicken Thali, Crab Ghee Roast","Seafood, South Indian, North Indian",650.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,No,4.0,722,Cafe,"Burgers, Sandwiches, Pasta, Moo Burger, Cheesy Fries, Beef Burger, Potato Skins","Cafe, Burger, Italian, Salad",1000.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,Yes,4.2,405,Casual Dining,"Pasta, Pizza, Sangria, Bruschettas, Salads, Nachos, Chocolate Bomb","Salad, Healthy Food, Italian, Juices, Mexican, Pizza",1500.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,Yes,4.1,223,Casual Dining,"Lemonade, Manchurian, Vegetable Noodles, French Fries, Veg Hakka Noodles","Asian, Chinese, Thai, Seafood, Momos",500.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,No,4.2,219,Casual Dining,"Kunafa, Tea, Mutton Madfoon, Mutton Ribs, Salad, Lamb Ribs, Arabic Cuisine",Arabian,1000.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,No,3.7,124,Casual Dining,"Sandwiches, Beer, Sandwich, Lasagne, Minotaur Steak, Dorai Chicken, Lemonade","Continental, Steak",600.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,Yes,3.7,399,Casual Dining,"Veg Pulao, Mutton Biryani, Badami Kheer, Veg Platter, Chicken Kebab, Tandoori Chicken, Stuffed Capsicum","North Indian, Seafood, Middle Eastern, Chinese",1000.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,No,4.1,383,Casual Dining,"Noodles, Seafood Soup, Hunan Chicken, Chicken Momo, Prawn, Vanilla Ice Cream, Steak","Chinese, Malaysian",700.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,No,4.0,99,Quick Bites,"Chaat, Raj Kachori, Dhokla, Rasmalai, Paratha, Chole, Pav Bhaji","Mithai, Street Food",400.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,No,3.8,202,Casual Dining,"Momos, Spring Roll, Manchow Soup, Dragon Noodles","Chinese, Momos",600.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
No,No,4.1,107,Beverage Shop,Thick Shakes,"Beverages, Juices",350.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,No,4.0,165,Casual Dining,"Makke Ki Roti, Paratha, Lassi, Panneer Butter Masala, Rajma Chawal, Dal Makhani, Chicken Tikka",North Indian,500.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,No,3.8,362,Cafe,"English Breakfast, Healthy Breakfast, Waffles, Chicken Sandwich, Pancakes, Pork Sausage, Eggs Benedict","Cafe, Continental",700.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,No,3.9,116,Casual Dining,"Mocktails, Butter Chicken, Seekh Kebab","North Indian, Biryani",1000.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,No,2.9,619,Quick Bites,Panneer Butter Masala,"North Indian, Chinese",500.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,No,4.1,198,Casual Dining,"Pasta, Tiramisu, Tomato Soup, Carbonara, Chicken Lasagne, Strawberry Cheesecake, Salad",Italian,600.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,No,3.7,46,Cafe,"Coffee, Maggi",Cafe,500.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,No,4.1,1208,Casual Dining,"Vegetable Biryani, Meetha Paan, Chana Masala, Sweet Lassi, Sweet Paan, Butter Chicken, Tandoori Chicken",North Indian,800.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
No,Yes,4.2,783,Casual Dining,"Garlic Bread, Salad, Salads, Pita Bread, Lamb Chops, Sea Food, Steak","Mediterranean, Continental, Italian, Salad",1400.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,No,4.1,172,Cafe,"Ginger Tea, Waffles, Smoothie Bowl, Egg Salad, Pancakes, Salads, Cheesecake","Continental, Thai, Arabian, Mexican",700.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,No,3.9,77,Casual Dining,"Chicken Burger, Pasta, Garlic Bread","Italian, Chinese, Continental",800.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,No,3.0,119,"Takeaway, Delivery",Biryani,"Biryani, Kebab, Continental",500.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,Yes,3.8,360,"Pub, Casual Dining","Chips, Cocktails, Veg Platter, Murgh Platter, Draught Beer, Potato Wedges, Pizza","Continental, North Indian, Chinese, Italian",1300.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
No,No,3.9,78,Quick Bites,"Coffee, Cheesecake, Sweet Potato Cake, Hot Chocolate, Sweet Potato Latte, Ramen, French Toast","Bakery, Desserts",650.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,No,3.7,83,Casual Dining,Biryani,Chettinad,600.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,No,3.6,113,"Takeaway, Delivery",Panneer Butter Masala,North Indian,400.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,Yes,3.9,751,Pub,"Cocktails, Peri Peri Chicken, Meat Pizza, Mojito, Buffalo Wings, Beer, Burgers","Continental, American, Chinese, BBQ, Salad, Italian",1500.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,No,3.9,367,Delivery,"Roti, Noodles","North Indian, South Indian, Chinese, Continental",450.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,No,3.9,82,Quick Bites,"Momos, Shawarma","Chinese, Momos",400.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
No,No,2.6,45,Delivery,"Rice, Hyderabadi Chicken Biryani, Raita, Vegetable Biryani",Biryani,650.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
No,No,4.0,81,Casual Dining,"Burgers, Chicken Steak, Cocktails, Beef Hash, Pork Ribs, French Toast",American,1000.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,No,3.8,77,Cafe,"Filter Coffee, Cappuccino, Brewed Coffee","Cafe, Fast Food",550.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,No,3.8,311,Casual Dining,"Pasta, Honey Chilli Chicken, Noodles, Tandoori Chicken, Chicken Biryani, Fish, Murgh Patiala","Continental, North Indian, Chinese",800.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,No,3.7,42,Quick Bites,Noodles,Chinese,500.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
No,No,2.9,56,Casual Dining,"Biryani, Tea, Falafel, Hookah","Arabian, Middle Eastern",700.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
No,No,3.7,90,Casual Dining,"Butter Chicken, Murgh Khurchan, Naan, Kulcha, Tandoori Roti, Mutton Biryani, Rice","Mughlai, North Indian, Biryani, Chinese",600.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,No,3.7,68,Casual Dining,Chicken Chettinad,"South Indian, Andhra, Biryani",800.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
Yes,Yes,4.0,178,Casual Dining,"Burgers, Buffalo Wings, Chicken Wings, Nachos, Chicken Sizzler, Beer, Chicken Steak","American, Mexican, Italian, Steak",1000.0,Delivery,Kalyan Nagar,13.0221416,77.6403368
